escalation_id,alert_id,analyst_id,required,escalated_at,escalation_target,incident_id,status
ESC-1161,ALT-005307,ANL-034,Yes,2026-06-22 16:02:00,Tier-2 CSIRT,INC-2027162,Escalated
ESC-1162,ALT-005333,ANL-039,Yes,2026-06-25 22:49:00,Tier-2 CSIRT,INC-2027163,Escalated
ESC-1163,ALT-005339,ANL-032,Yes,2026-08-05 08:52:00,Tier-2 CSIRT,INC-2027164,Escalated
ESC-1164,ALT-005352,ANL-040,Yes,2026-09-08 05:32:00,Tier-2 CSIRT,INC-2027165,Escalated
ESC-1165,ALT-005353,ANL-038,Yes,2026-08-03 18:50:00,Tier-2 CSIRT,INC-2027166,Escalated
ESC-1166,ALT-005359,ANL-032,Yes,2026-07-13 03:57:00,Tier-2 CSIRT,INC-2027167,Escalated
ESC-1167,ALT-005376,ANL-029,Yes,2026-09-05 07:38:00,Tier-2 CSIRT,INC-2027168,Escalated
ESC-1168,ALT-005382,ANL-036,Yes,2026-07-02 23:09:00,Tier-2 CSIRT,INC-2027169,Escalated
ESC-1169,ALT-005383,ANL-035,Yes,2026-07-26 06:37:00,Tier-2 CSIRT,INC-2027170,Escalated
ESC-1170,ALT-005417,ANL-034,Yes,2026-07-17 12:21:00,Tier-2 CSIRT,INC-2027171,Escalated
ESC-1171,ALT-005420,ANL-036,Yes,2026-07-22 17:56:00,Tier-2 CSIRT,INC-2027172,Escalated
ESC-1172,ALT-005433,ANL-036,Yes,2026-08-06 03:42:00,Tier-2 CSIRT,INC-2027173,Escalated
ESC-1173,ALT-005438,ANL-034,Yes,2026-07-29 01:59:00,Tier-2 CSIRT,INC-2027174,Escalated
ESC-1174,ALT-005443,ANL-031,Yes,2026-07-01 12:22:00,Tier-2 CSIRT,INC-2027175,Escalated
ESC-1175,ALT-005454,ANL-037,Yes,2026-08-30 10:17:00,Tier-2 CSIRT,INC-2027176,Escalated
ESC-1176,ALT-005455,ANL-028,Yes,2026-08-18 07:50:00,Tier-2 CSIRT,INC-2027177,Escalated
ESC-1177,ALT-005470,ANL-024,Yes,2026-07-06 12:50:00,Tier-2 CSIRT,INC-2027178,Escalated
ESC-1178,ALT-005479,ANL-027,Yes,2026-07-04 14:45:00,Tier-2 CSIRT,INC-2027179,Escalated
ESC-1179,ALT-005483,ANL-032,Yes,2026-07-28 21:04:00,Tier-2 CSIRT,INC-2027180,Escalated
ESC-1180,ALT-005491,ANL-033,Yes,2026-09-06 19:11:00,Tier-2 CSIRT,INC-2027181,Escalated
ESC-1181,ALT-005493,ANL-024,Yes,2026-08-25 16:55:00,Tier-2 CSIRT,INC-2027182,Escalated
ESC-1182,ALT-005495,ANL-027,Yes,2026-07-07 02:50:00,Tier-2 CSIRT,INC-2027183,Escalated
ESC-1183,ALT-005521,ANL-040,Yes,2026-07-28 14:51:00,Tier-2 CSIRT,INC-2027184,Escalated
ESC-1184,ALT-005528,ANL-027,Yes,2026-07-23 21:01:00,Tier-2 CSIRT,INC-2027185,Escalated
ESC-1185,ALT-005534,ANL-036,Yes,2026-08-01 22:06:00,Tier-2 CSIRT,INC-2027186,Escalated
ESC-1186,ALT-005554,ANL-033,Yes,2026-06-28 20:27:00,Tier-2 CSIRT,INC-2027187,Escalated
ESC-1187,ALT-005557,ANL-027,Yes,2026-08-05 22:11:00,Tier-2 CSIRT,INC-2027188,Escalated
ESC-1188,ALT-005561,ANL-024,Yes,2026-07-18 01:35:00,Tier-2 CSIRT,INC-2027189,Escalated
ESC-1189,ALT-005572,ANL-036,Yes,2026-07-27 02:05:00,Tier-2 CSIRT,INC-2027190,Escalated
ESC-1190,ALT-005580,ANL-035,Yes,2026-09-04 15:32:00,Tier-2 CSIRT,INC-2027191,Escalated
ESC-1191,ALT-005582,ANL-038,Yes,2026-07-21 21:06:00,Tier-2 CSIRT,INC-2027192,Escalated
ESC-1192,ALT-005584,ANL-035,Yes,2026-08-31 12:17:00,Tier-2 CSIRT,INC-2027193,Escalated
ESC-1193,ALT-005598,ANL-027,Yes,2026-07-16 20:59:00,Tier-2 CSIRT,INC-2027194,Escalated
ESC-1194,ALT-005602,ANL-029,Yes,2026-06-22 14:12:00,Tier-2 CSIRT,INC-2027195,Escalated
ESC-1195,ALT-005606,ANL-035,Yes,2026-06-21 20:03:00,Tier-2 CSIRT,INC-2027196,Escalated
ESC-1196,ALT-005620,ANL-038,Yes,2026-08-23 16:20:00,Tier-2 CSIRT,INC-2027197,Escalated
ESC-1197,ALT-005635,ANL-037,Yes,2026-09-06 06:50:00,Tier-2 CSIRT,INC-2027198,Escalated
ESC-1198,ALT-005649,ANL-034,Yes,2026-06-23 19:16:00,Tier-2 CSIRT,INC-2027199,Escalated
ESC-1199,ALT-005654,ANL-031,Yes,2026-07-12 13:21:00,Tier-2 CSIRT,INC-2027200,Escalated
ESC-1200,ALT-005656,ANL-032,Yes,2026-07-17 09:01:00,Tier-2 CSIRT,INC-2027201,Escalated
ESC-1201,ALT-005658,ANL-028,Yes,2026-08-18 12:54:00,Tier-2 CSIRT,INC-2027202,Escalated
ESC-1202,ALT-005660,ANL-033,Yes,2026-06-15 09:39:00,Tier-2 CSIRT,INC-2027203,Escalated
ESC-1203,ALT-005682,ANL-040,Yes,2026-08-30 03:17:00,Tier-2 CSIRT,INC-2027204,Escalated
ESC-1204,ALT-005686,ANL-028,Yes,2026-07-15 22:21:00,Tier-2 CSIRT,INC-2027205,Escalated
ESC-1205,ALT-005693,ANL-031,Yes,2026-07-04 03:08:00,Tier-2 CSIRT,INC-2027206,Escalated
ESC-1206,ALT-005697,ANL-030,Yes,2026-07-24 08:50:00,Tier-2 CSIRT,INC-2027207,Escalated
ESC-1207,ALT-005702,ANL-038,Yes,2026-09-06 16:48:00,Tier-2 CSIRT,INC-2027208,Escalated
ESC-1208,ALT-005750,ANL-040,Yes,2026-07-02 00:26:00,Tier-2 CSIRT,INC-2027209,Escalated
ESC-1209,ALT-005752,ANL-024,Yes,2026-07-20 06:02:00,Tier-2 CSIRT,INC-2027210,Escalated
ESC-1210,ALT-005754,ANL-031,Yes,2026-06-15 09:56:00,Tier-2 CSIRT,INC-2027211,Escalated
ESC-1211,ALT-005756,ANL-032,Yes,2026-08-07 02:50:00,Tier-2 CSIRT,INC-2027212,Escalated
ESC-1212,ALT-005757,ANL-023,Yes,2026-08-28 03:06:00,Tier-2 CSIRT,INC-2027213,Escalated
ESC-1213,ALT-005774,ANL-026,Yes,2026-08-14 19:35:00,Tier-2 CSIRT,INC-2027214,Escalated
ESC-1214,ALT-005777,ANL-036,Yes,2026-08-23 05:45:00,Tier-2 CSIRT,INC-2027215,Escalated
ESC-1215,ALT-005796,ANL-036,Yes,2026-07-18 21:54:00,Tier-2 CSIRT,INC-2027216,Escalated
ESC-1216,ALT-005800,ANL-029,Yes,2026-08-02 21:21:00,Tier-2 CSIRT,INC-2027217,Escalated
ESC-1217,ALT-005816,ANL-033,Yes,2026-08-23 07:35:00,Tier-2 CSIRT,INC-2027218,Escalated
ESC-1218,ALT-005831,ANL-023,Yes,2026-07-25 10:03:00,Tier-2 CSIRT,INC-2027219,Escalated
ESC-1219,ALT-005840,ANL-027,Yes,2026-06-19 00:17:00,Tier-2 CSIRT,INC-2027220,Escalated
ESC-1220,ALT-005860,ANL-028,Yes,2026-09-01 03:15:00,Tier-2 CSIRT,INC-2027221,Escalated
ESC-1221,ALT-005865,ANL-023,Yes,2026-07-19 13:15:00,Tier-2 CSIRT,INC-2027222,Escalated
ESC-1222,ALT-005873,ANL-034,Yes,2026-08-27 05:33:00,Tier-2 CSIRT,INC-2027223,Escalated
ESC-1223,ALT-005876,ANL-039,Yes,2026-07-07 18:55:00,Tier-2 CSIRT,INC-2027224,Escalated
ESC-1224,ALT-005882,ANL-040,Yes,2026-08-30 03:35:00,Tier-2 CSIRT,INC-2027225,Escalated
ESC-1225,ALT-005893,ANL-028,Yes,2026-07-23 02:30:00,Tier-2 CSIRT,INC-2027226,Escalated
ESC-1226,ALT-005894,ANL-030,Yes,2026-06-25 22:10:00,Tier-2 CSIRT,INC-2027227,Escalated
ESC-1227,ALT-005900,ANL-033,Yes,2026-08-22 01:10:00,Tier-2 CSIRT,INC-2027228,Escalated
ESC-1228,ALT-005913,ANL-027,Yes,2026-08-13 12:58:00,Tier-2 CSIRT,INC-2027229,Escalated
ESC-1229,ALT-005919,ANL-032,Yes,2026-08-14 11:24:00,Tier-2 CSIRT,INC-2027230,Escalated
ESC-1230,ALT-005926,ANL-024,Yes,2026-08-01 23:09:00,Tier-2 CSIRT,INC-2027231,Escalated
ESC-1231,ALT-005931,ANL-027,Yes,2026-08-15 12:28:00,Tier-2 CSIRT,INC-2027232,Escalated
ESC-1232,ALT-005938,ANL-028,Yes,2026-06-27 09:04:00,Tier-2 CSIRT,INC-2027233,Escalated
ESC-1233,ALT-005965,ANL-026,Yes,2026-07-13 15:05:00,Tier-2 CSIRT,INC-2027234,Escalated
ESC-1234,ALT-005970,ANL-025,Yes,2026-06-19 10:32:00,Tier-2 CSIRT,INC-2027235,Escalated
ESC-1235,ALT-005972,ANL-029,Yes,2026-08-12 15:17:00,Tier-2 CSIRT,INC-2027236,Escalated
ESC-1236,ALT-005996,ANL-039,Yes,2026-07-15 06:21:00,Tier-2 CSIRT,INC-2027237,Escalated
ESC-1237,ALT-006004,ANL-035,Yes,2026-07-16 14:19:00,Tier-2 CSIRT,INC-2027238,Escalated
ESC-1238,ALT-006007,ANL-036,Yes,2026-07-30 23:01:00,Tier-2 CSIRT,INC-2027239,Escalated
ESC-1239,ALT-006008,ANL-032,Yes,2026-07-12 23:45:00,Tier-2 CSIRT,INC-2027240,Escalated
ESC-1240,ALT-006036,ANL-037,Yes,2026-07-22 07:09:00,Tier-2 CSIRT,INC-2027241,Escalated
ESC-1241,ALT-006039,ANL-027,Yes,2026-09-01 04:36:00,Tier-2 CSIRT,INC-2027242,Escalated
ESC-1242,ALT-006043,ANL-023,Yes,2026-07-25 10:01:00,Tier-2 CSIRT,INC-2027243,Escalated
ESC-1243,ALT-006044,ANL-027,Yes,2026-08-19 14:31:00,Tier-2 CSIRT,INC-2027244,Escalated
ESC-1244,ALT-006053,ANL-029,Yes,2026-08-30 13:22:00,Tier-2 CSIRT,INC-2027245,Escalated
ESC-1245,ALT-006062,ANL-025,Yes,2026-08-27 18:36:00,Tier-2 CSIRT,INC-2027246,Escalated
ESC-1246,ALT-006063,ANL-026,Yes,2026-06-24 15:10:00,Tier-2 CSIRT,INC-2027247,Escalated
ESC-1247,ALT-006067,ANL-032,Yes,2026-06-25 00:01:00,Tier-2 CSIRT,INC-2027248,Escalated
ESC-1248,ALT-006068,ANL-031,Yes,2026-06-23 15:08:00,Tier-2 CSIRT,INC-2027249,Escalated
ESC-1249,ALT-006079,ANL-040,Yes,2026-07-06 09:10:00,Tier-2 CSIRT,INC-2027250,Escalated
ESC-1250,ALT-006081,ANL-039,Yes,2026-08-12 14:50:00,Tier-2 CSIRT,INC-2027251,Escalated
ESC-1251,ALT-006106,ANL-031,Yes,2026-06-17 11:33:00,Tier-2 CSIRT,INC-2027252,Escalated
ESC-1252,ALT-006114,ANL-028,Yes,2026-08-17 20:28:00,Tier-2 CSIRT,INC-2027253,Escalated
ESC-1253,ALT-006135,ANL-024,Yes,2026-08-27 23:00:00,Tier-2 CSIRT,INC-2027254,Escalated
ESC-1254,ALT-006150,ANL-027,Yes,2026-09-01 16:25:00,Tier-2 CSIRT,INC-2027255,Escalated
ESC-1255,ALT-006158,ANL-035,Yes,2026-06-15 01:55:00,Tier-2 CSIRT,INC-2027256,Escalated
ESC-1256,ALT-006165,ANL-027,Yes,2026-09-03 08:00:00,Tier-2 CSIRT,INC-2027257,Escalated
ESC-1257,ALT-006170,ANL-033,Yes,2026-08-08 01:37:00,Tier-2 CSIRT,INC-2027258,Escalated
ESC-1258,ALT-006171,ANL-023,Yes,2026-07-06 19:42:00,Tier-2 CSIRT,INC-2027259,Escalated
ESC-1259,ALT-006178,ANL-040,Yes,2026-09-08 13:00:00,Tier-2 CSIRT,INC-2027260,Escalated
ESC-1260,ALT-006183,ANL-023,Yes,2026-08-29 14:12:00,Tier-2 CSIRT,INC-2027261,Escalated
ESC-1261,ALT-006187,ANL-034,Yes,2026-06-18 01:08:00,Tier-2 CSIRT,INC-2027262,Escalated
ESC-1262,ALT-006196,ANL-030,Yes,2026-09-05 13:54:00,Tier-2 CSIRT,INC-2027263,Escalated
ESC-1263,ALT-006199,ANL-027,Yes,2026-07-25 09:08:00,Tier-2 CSIRT,INC-2027264,Escalated
ESC-1264,ALT-006225,ANL-034,Yes,2026-09-09 00:17:00,Tier-2 CSIRT,INC-2027265,Escalated
ESC-1265,ALT-006230,ANL-036,Yes,2026-06-13 05:31:00,Tier-2 CSIRT,INC-2027266,Escalated
ESC-1266,ALT-006233,ANL-039,Yes,2026-07-23 04:41:00,Tier-2 CSIRT,INC-2027267,Escalated
ESC-1267,ALT-006235,ANL-038,Yes,2026-07-09 20:08:00,Tier-2 CSIRT,INC-2027268,Escalated
ESC-1268,ALT-006239,ANL-032,Yes,2026-07-22 19:59:00,Tier-2 CSIRT,INC-2027269,Escalated
ESC-1269,ALT-006247,ANL-034,Yes,2026-06-18 16:23:00,Tier-2 CSIRT,INC-2027270,Escalated
ESC-1270,ALT-006253,ANL-025,Yes,2026-07-01 01:45:00,Tier-2 CSIRT,INC-2027271,Escalated
ESC-1271,ALT-006256,ANL-028,Yes,2026-07-05 01:12:00,Tier-2 CSIRT,INC-2027272,Escalated
ESC-1272,ALT-006261,ANL-030,Yes,2026-07-18 19:53:00,Tier-2 CSIRT,INC-2027273,Escalated
ESC-1273,ALT-006263,ANL-026,Yes,2026-08-22 20:57:00,Tier-2 CSIRT,INC-2027274,Escalated
ESC-1274,ALT-006268,ANL-027,Yes,2026-07-24 09:12:00,Tier-2 CSIRT,INC-2027275,Escalated
ESC-1275,ALT-006273,ANL-029,Yes,2026-06-24 06:01:00,Tier-2 CSIRT,INC-2027276,Escalated
ESC-1276,ALT-006277,ANL-023,Yes,2026-09-08 16:06:00,Tier-2 CSIRT,INC-2027277,Escalated
ESC-1277,ALT-006292,ANL-025,Yes,2026-08-08 14:38:00,Tier-2 CSIRT,INC-2027278,Escalated
ESC-1278,ALT-006297,ANL-031,Yes,2026-07-14 00:53:00,Tier-2 CSIRT,INC-2027279,Escalated
ESC-1279,ALT-006307,ANL-039,Yes,2026-08-27 06:27:00,Tier-2 CSIRT,INC-2027280,Escalated
ESC-1280,ALT-006315,ANL-032,Yes,2026-06-18 10:56:00,Tier-2 CSIRT,INC-2027281,Escalated
ESC-1281,ALT-006319,ANL-032,Yes,2026-06-25 23:15:00,Tier-2 CSIRT,INC-2027282,Escalated
ESC-1282,ALT-006320,ANL-028,Yes,2026-07-11 09:01:00,Tier-2 CSIRT,INC-2027283,Escalated
ESC-1283,ALT-006323,ANL-035,Yes,2026-08-09 01:17:00,Tier-2 CSIRT,INC-2027284,Escalated
ESC-1284,ALT-006333,ANL-033,Yes,2026-06-27 03:24:00,Tier-2 CSIRT,INC-2027285,Escalated
ESC-1285,ALT-006340,ANL-037,Yes,2026-08-27 03:33:00,Tier-2 CSIRT,INC-2027286,Escalated
ESC-1286,ALT-006353,ANL-035,Yes,2026-09-05 21:36:00,Tier-2 CSIRT,INC-2027287,Escalated
ESC-1287,ALT-006363,ANL-033,Yes,2026-07-30 19:38:00,Tier-2 CSIRT,INC-2027288,Escalated
ESC-1288,ALT-006396,ANL-028,Yes,2026-08-21 21:26:00,Tier-2 CSIRT,INC-2027289,Escalated
ESC-1289,ALT-006408,ANL-039,Yes,2026-08-01 08:47:00,Tier-2 CSIRT,INC-2027290,Escalated
ESC-1290,ALT-006414,ANL-038,Yes,2026-08-10 13:58:00,Tier-2 CSIRT,INC-2027291,Escalated
ESC-1291,ALT-006416,ANL-031,Yes,2026-08-26 21:15:00,Tier-2 CSIRT,INC-2027292,Escalated
ESC-1292,ALT-006423,ANL-038,Yes,2026-08-30 09:02:00,Tier-2 CSIRT,INC-2027293,Escalated
ESC-1293,ALT-006448,ANL-027,Yes,2026-08-05 17:44:00,Tier-2 CSIRT,INC-2027294,Escalated
ESC-1294,ALT-006455,ANL-023,Yes,2026-08-22 03:11:00,Tier-2 CSIRT,INC-2027295,Escalated
ESC-1295,ALT-006463,ANL-027,Yes,2026-07-30 07:46:00,Tier-2 CSIRT,INC-2027296,Escalated
ESC-1296,ALT-006470,ANL-030,Yes,2026-06-13 22:56:00,Tier-2 CSIRT,INC-2027297,Escalated
ESC-1297,ALT-006471,ANL-031,Yes,2026-08-22 22:10:00,Tier-2 CSIRT,INC-2027298,Escalated
ESC-1298,ALT-006474,ANL-028,Yes,2026-07-08 22:05:00,Tier-2 CSIRT,INC-2027299,Escalated
ESC-1299,ALT-006488,ANL-039,Yes,2026-07-20 07:11:00,Tier-2 CSIRT,INC-2027300,Escalated
ESC-1300,ALT-006495,ANL-032,Yes,2026-06-14 11:29:00,Tier-2 CSIRT,INC-2027301,Escalated
ESC-1301,ALT-006500,ANL-033,Yes,2026-07-29 01:50:00,Tier-2 CSIRT,INC-2027302,Escalated
ESC-1302,ALT-006503,ANL-034,Yes,2026-07-16 10:06:00,Tier-2 CSIRT,INC-2027303,Escalated
ESC-1303,ALT-006505,ANL-030,Yes,2026-06-18 20:13:00,Tier-2 CSIRT,INC-2027304,Escalated
ESC-1304,ALT-006515,ANL-033,Yes,2026-08-15 04:10:00,Tier-2 CSIRT,INC-2027305,Escalated
ESC-1305,ALT-006516,ANL-034,Yes,2026-09-07 15:35:00,Tier-2 CSIRT,INC-2027306,Escalated
ESC-1306,ALT-006519,ANL-023,Yes,2026-06-16 03:17:00,Tier-2 CSIRT,INC-2027307,Escalated
ESC-1307,ALT-006525,ANL-039,Yes,2026-08-11 15:07:00,Tier-2 CSIRT,INC-2027308,Escalated
ESC-1308,ALT-006531,ANL-029,Yes,2026-08-21 14:48:00,Tier-2 CSIRT,INC-2027309,Escalated
ESC-1309,ALT-006538,ANL-035,Yes,2026-07-28 02:31:00,Tier-2 CSIRT,INC-2027310,Escalated
ESC-1310,ALT-006543,ANL-026,Yes,2026-08-23 13:21:00,Tier-2 CSIRT,INC-2027311,Escalated
ESC-1311,ALT-006552,ANL-024,Yes,2026-06-21 09:05:00,Tier-2 CSIRT,INC-2027312,Escalated
ESC-1312,ALT-006554,ANL-040,Yes,2026-08-03 13:38:00,Tier-2 CSIRT,INC-2027313,Escalated
ESC-1313,ALT-006555,ANL-032,Yes,2026-07-03 02:03:00,Tier-2 CSIRT,INC-2027314,Escalated
ESC-1314,ALT-006592,ANL-023,Yes,2026-07-24 12:49:00,Tier-2 CSIRT,INC-2027315,Escalated
ESC-1315,ALT-006601,ANL-032,Yes,2026-08-13 04:15:00,Tier-2 CSIRT,INC-2027316,Escalated
ESC-1316,ALT-006609,ANL-032,Yes,2026-08-30 15:20:00,Tier-2 CSIRT,INC-2027317,Escalated
ESC-1317,ALT-006614,ANL-034,Yes,2026-07-04 23:34:00,Tier-2 CSIRT,INC-2027318,Escalated
ESC-1318,ALT-006619,ANL-033,Yes,2026-06-30 01:29:00,Tier-2 CSIRT,INC-2027319,Escalated
ESC-1319,ALT-006621,ANL-032,Yes,2026-07-18 01:46:00,Tier-2 CSIRT,INC-2027320,Escalated
ESC-1320,ALT-006631,ANL-028,Yes,2026-06-13 08:19:00,Tier-2 CSIRT,INC-2027321,Escalated
ESC-1321,ALT-006634,ANL-034,Yes,2026-07-28 12:23:00,Tier-2 CSIRT,INC-2027322,Escalated
ESC-1322,ALT-006639,ANL-034,Yes,2026-08-08 00:42:00,Tier-2 CSIRT,INC-2027323,Escalated
ESC-1323,ALT-006647,ANL-027,Yes,2026-07-06 08:37:00,Tier-2 CSIRT,INC-2027324,Escalated
ESC-1324,ALT-006649,ANL-030,Yes,2026-08-17 14:06:00,Tier-2 CSIRT,INC-2027325,Escalated
ESC-1325,ALT-006665,ANL-039,Yes,2026-06-18 12:35:00,Tier-2 CSIRT,INC-2027326,Escalated
ESC-1326,ALT-006668,ANL-026,Yes,2026-07-14 19:11:00,Tier-2 CSIRT,INC-2027327,Escalated
ESC-1327,ALT-006671,ANL-027,Yes,2026-06-18 18:02:00,Tier-2 CSIRT,INC-2027328,Escalated
ESC-1328,ALT-006679,ANL-025,Yes,2026-07-26 10:05:00,Tier-2 CSIRT,INC-2027329,Escalated
ESC-1329,ALT-006699,ANL-039,Yes,2026-07-24 04:46:00,Tier-2 CSIRT,INC-2027330,Escalated
ESC-1330,ALT-006704,ANL-034,Yes,2026-07-30 23:35:00,Tier-2 CSIRT,INC-2027331,Escalated
ESC-1331,ALT-006709,ANL-032,Yes,2026-08-22 20:42:00,Tier-2 CSIRT,INC-2027332,Escalated
ESC-1332,ALT-006713,ANL-034,Yes,2026-08-05 19:06:00,Tier-2 CSIRT,INC-2027333,Escalated
ESC-1333,ALT-006722,ANL-036,Yes,2026-08-24 19:27:00,Tier-2 CSIRT,INC-2027334,Escalated
ESC-1334,ALT-006724,ANL-035,Yes,2026-07-07 15:34:00,Tier-2 CSIRT,INC-2027335,Escalated
ESC-1335,ALT-006732,ANL-027,Yes,2026-09-01 14:41:00,Tier-2 CSIRT,INC-2027336,Escalated
ESC-1336,ALT-006746,ANL-035,Yes,2026-07-17 18:16:00,Tier-2 CSIRT,INC-2027337,Escalated
ESC-1337,ALT-006748,ANL-023,Yes,2026-07-15 03:00:00,Tier-2 CSIRT,INC-2027338,Escalated
ESC-1338,ALT-006751,ANL-036,Yes,2026-09-09 05:16:00,Tier-2 CSIRT,INC-2027339,Escalated
ESC-1339,ALT-006760,ANL-029,Yes,2026-07-12 11:46:00,Tier-2 CSIRT,INC-2027340,Escalated
ESC-1340,ALT-006765,ANL-028,Yes,2026-06-30 08:47:00,Tier-2 CSIRT,INC-2027341,Escalated
ESC-1341,ALT-006778,ANL-033,Yes,2026-07-11 12:50:00,Tier-2 CSIRT,INC-2027342,Escalated
ESC-1342,ALT-006779,ANL-023,Yes,2026-07-12 03:33:00,Tier-2 CSIRT,INC-2027343,Escalated
ESC-1343,ALT-006782,ANL-031,Yes,2026-07-06 11:41:00,Tier-2 CSIRT,INC-2027344,Escalated
ESC-1344,ALT-006784,ANL-023,Yes,2026-07-11 06:53:00,Tier-2 CSIRT,INC-2027345,Escalated
ESC-1345,ALT-006795,ANL-023,Yes,2026-07-13 16:09:00,Tier-2 CSIRT,INC-2027346,Escalated
ESC-1346,ALT-006803,ANL-036,Yes,2026-08-25 09:57:00,Tier-2 CSIRT,INC-2027347,Escalated
ESC-1347,ALT-006808,ANL-027,Yes,2026-07-14 06:59:00,Tier-2 CSIRT,INC-2027348,Escalated
ESC-1348,ALT-006810,ANL-035,Yes,2026-07-13 10:57:00,Tier-2 CSIRT,INC-2027349,Escalated
ESC-1349,ALT-006818,ANL-026,Yes,2026-06-12 21:03:00,Tier-2 CSIRT,INC-2027350,Escalated
ESC-1350,ALT-006823,ANL-023,Yes,2026-08-29 03:19:00,Tier-2 CSIRT,INC-2027351,Escalated
ESC-1351,ALT-006827,ANL-030,Yes,2026-07-20 03:05:00,Tier-2 CSIRT,INC-2027352,Escalated
ESC-1352,ALT-006828,ANL-040,Yes,2026-07-16 22:46:00,Tier-2 CSIRT,INC-2027353,Escalated
ESC-1353,ALT-006830,ANL-025,Yes,2026-07-27 14:33:00,Tier-2 CSIRT,INC-2027354,Escalated
ESC-1354,ALT-006834,ANL-030,Yes,2026-07-16 00:38:00,Tier-2 CSIRT,INC-2027355,Escalated
ESC-1355,ALT-006849,ANL-024,Yes,2026-08-02 22:30:00,Tier-2 CSIRT,INC-2027356,Escalated
ESC-1356,ALT-006855,ANL-030,Yes,2026-08-13 09:56:00,Tier-2 CSIRT,INC-2027357,Escalated
ESC-1357,ALT-006861,ANL-026,Yes,2026-07-21 19:48:00,Tier-2 CSIRT,INC-2027358,Escalated
ESC-1358,ALT-006873,ANL-039,Yes,2026-07-03 05:24:00,Tier-2 CSIRT,INC-2027359,Escalated
ESC-1359,ALT-006884,ANL-025,Yes,2026-07-03 08:03:00,Tier-2 CSIRT,INC-2027360,Escalated
ESC-1360,ALT-006893,ANL-026,Yes,2026-06-30 20:12:00,Tier-2 CSIRT,INC-2027361,Escalated
ESC-1361,ALT-006899,ANL-040,Yes,2026-06-15 13:37:00,Tier-2 CSIRT,INC-2027362,Escalated
ESC-1362,ALT-006904,ANL-027,Yes,2026-07-31 15:50:00,Tier-2 CSIRT,INC-2027363,Escalated
ESC-1363,ALT-006905,ANL-032,Yes,2026-07-11 18:53:00,Tier-2 CSIRT,INC-2027364,Escalated
ESC-1364,ALT-006911,ANL-030,Yes,2026-07-12 17:03:00,Tier-2 CSIRT,INC-2027365,Escalated
ESC-1365,ALT-006912,ANL-028,Yes,2026-09-09 11:49:00,Tier-2 CSIRT,INC-2027366,Escalated
ESC-1366,ALT-006918,ANL-039,Yes,2026-08-10 14:33:00,Tier-2 CSIRT,INC-2027367,Escalated
ESC-1367,ALT-006921,ANL-025,Yes,2026-07-07 10:26:00,Tier-2 CSIRT,INC-2027368,Escalated
ESC-1368,ALT-006927,ANL-030,Yes,2026-06-21 01:16:00,Tier-2 CSIRT,INC-2027369,Escalated
ESC-1369,ALT-006933,ANL-031,Yes,2026-06-17 23:34:00,Tier-2 CSIRT,INC-2027370,Escalated
ESC-1370,ALT-006947,ANL-025,Yes,2026-07-03 07:19:00,Tier-2 CSIRT,INC-2027371,Escalated
ESC-1371,ALT-006952,ANL-039,Yes,2026-09-02 10:18:00,Tier-2 CSIRT,INC-2027372,Escalated
ESC-1372,ALT-006962,ANL-040,Yes,2026-06-27 19:21:00,Tier-2 CSIRT,INC-2027373,Escalated
ESC-1373,ALT-006972,ANL-028,Yes,2026-07-26 21:36:00,Tier-2 CSIRT,INC-2027374,Escalated
ESC-1374,ALT-006973,ANL-030,Yes,2026-08-11 19:30:00,Tier-2 CSIRT,INC-2027375,Escalated
ESC-1375,ALT-006978,ANL-037,Yes,2026-07-22 06:23:00,Tier-2 CSIRT,INC-2027376,Escalated
ESC-1376,ALT-006980,ANL-034,Yes,2026-06-17 00:27:00,Tier-2 CSIRT,INC-2027377,Escalated
ESC-1377,ALT-006982,ANL-035,Yes,2026-08-13 04:28:00,Tier-2 CSIRT,INC-2027378,Escalated
ESC-1378,ALT-006986,ANL-029,Yes,2026-07-09 22:42:00,Tier-2 CSIRT,INC-2027379,Escalated
ESC-1379,ALT-007015,ANL-026,Yes,2026-08-04 07:04:00,Tier-2 CSIRT,INC-2027380,Escalated
ESC-1380,ALT-007020,ANL-030,Yes,2026-07-17 14:25:00,Tier-2 CSIRT,INC-2027381,Escalated
ESC-1381,ALT-007029,ANL-023,Yes,2026-08-24 23:25:00,Tier-2 CSIRT,INC-2027382,Escalated
ESC-1382,ALT-007030,ANL-027,Yes,2026-08-21 12:08:00,Tier-2 CSIRT,INC-2027383,Escalated
ESC-1383,ALT-007034,ANL-026,Yes,2026-06-19 00:29:00,Tier-2 CSIRT,INC-2027384,Escalated
ESC-1384,ALT-007054,ANL-038,Yes,2026-07-28 20:14:00,Tier-2 CSIRT,INC-2027385,Escalated
ESC-1385,ALT-007058,ANL-026,Yes,2026-07-19 11:32:00,Tier-2 CSIRT,INC-2027386,Escalated
ESC-1386,ALT-007066,ANL-024,Yes,2026-09-06 11:38:00,Tier-2 CSIRT,INC-2027387,Escalated
ESC-1387,ALT-007067,ANL-023,Yes,2026-07-04 07:18:00,Tier-2 CSIRT,INC-2027388,Escalated
ESC-1388,ALT-007074,ANL-029,Yes,2026-07-05 19:13:00,Tier-2 CSIRT,INC-2027389,Escalated
