investigation_id,alert_id,analyst_id,started_at,closed_at,investigation_duration,investigation_notes,evidence_count,artifacts_collected,closure_reason,escalated
INV-02093,ALT-003615,ANL-022,2026-07-31 08:59:00,2026-07-31 09:31:24,32.4,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",5,3,Containment Verified,No
INV-02094,ALT-003616,ANL-010,2026-06-17 18:10:00,2026-06-17 18:50:00,40.0,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,4,Benign Operation,No
INV-02095,ALT-003617,ANL-022,2026-09-02 01:58:00,2026-09-02 02:19:54,21.9,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",3,2,Benign Operation,No
INV-02096,ALT-003619,ANL-018,2026-07-08 12:45:00,2026-07-08 13:11:00,26.0,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",4,3,Containment Verified,Yes
INV-02097,ALT-003620,ANL-014,2026-06-19 15:55:00,2026-06-19 16:20:36,25.6,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",3,3,Containment Verified,No
INV-02098,ALT-003622,ANL-006,2026-08-29 21:18:00,2026-08-29 21:33:24,15.4,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",5,3,Containment Verified,Yes
INV-02099,ALT-003626,ANL-003,2026-08-19 11:14:00,2026-08-19 11:29:18,15.3,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",5,2,Benign Operation,No
INV-02100,ALT-003628,ANL-020,2026-07-09 02:48:00,2026-07-09 03:05:30,17.5,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",5,2,Containment Verified,Yes
INV-02101,ALT-003630,ANL-013,2026-08-05 15:39:00,2026-08-05 15:59:06,20.1,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",5,4,Containment Verified,Yes
INV-02102,ALT-003634,ANL-011,2026-09-10 02:52:00,2026-09-10 03:32:36,40.6,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,2,Benign Operation,No
INV-02103,ALT-003635,ANL-013,2026-07-10 20:28:00,2026-07-10 20:58:54,30.9,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",5,3,Benign Operation,No
INV-02104,ALT-003636,ANL-020,2026-07-09 11:43:00,2026-07-09 12:00:48,17.8,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",5,3,Containment Verified,No
INV-02105,ALT-003637,ANL-013,2026-06-14 16:09:00,2026-06-14 16:40:12,31.2,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",4,4,Containment Verified,Yes
INV-02106,ALT-003638,ANL-011,2026-08-05 07:12:00,2026-08-05 07:37:18,25.3,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",3,4,Containment Verified,Yes
INV-02107,ALT-003639,ANL-022,2026-08-23 00:40:00,2026-08-23 00:56:54,16.9,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",5,2,Benign Operation,No
INV-02108,ALT-003640,ANL-017,2026-07-17 00:15:00,2026-07-17 00:53:42,38.7,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,4,Benign Operation,No
INV-02109,ALT-003641,ANL-009,2026-08-24 20:08:00,2026-08-24 20:37:42,29.7,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",4,2,Containment Verified,Yes
INV-02110,ALT-003642,ANL-021,2026-07-09 19:29:00,2026-07-09 20:03:24,34.4,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,3,Containment Verified,No
INV-02111,ALT-003644,ANL-011,2026-08-24 16:50:00,2026-08-24 17:11:00,21.0,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,2,Containment Verified,No
INV-02112,ALT-003645,ANL-001,2026-09-04 02:58:00,2026-09-04 03:17:06,19.1,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",5,2,Containment Verified,No
INV-02113,ALT-003649,ANL-001,2026-07-25 11:16:00,2026-07-25 11:57:48,41.8,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",4,2,Benign Operation,No
INV-02114,ALT-003652,ANL-018,2026-07-09 02:49:00,2026-07-09 03:12:36,23.6,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",5,4,Containment Verified,Yes
INV-02115,ALT-003653,ANL-006,2026-08-10 02:59:00,2026-08-10 03:35:36,36.6,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",3,3,Containment Verified,No
INV-02116,ALT-003657,ANL-009,2026-08-31 23:46:00,2026-09-01 00:04:12,18.2,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",5,4,Containment Verified,No
INV-02117,ALT-003658,ANL-010,2026-06-25 01:22:00,2026-06-25 01:50:12,28.2,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",5,4,Containment Verified,Yes
INV-02118,ALT-003659,ANL-016,2026-07-04 07:35:00,2026-07-04 08:16:06,41.1,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",3,3,Containment Verified,Yes
INV-02119,ALT-003661,ANL-008,2026-08-11 05:07:00,2026-08-11 05:28:42,21.7,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",5,3,Containment Verified,Yes
INV-02120,ALT-003663,ANL-004,2026-07-28 08:01:00,2026-07-28 08:17:06,16.1,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",3,2,Containment Verified,Yes
INV-02121,ALT-003667,ANL-014,2026-07-12 23:05:00,2026-07-12 23:19:06,14.1,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,4,Containment Verified,Yes
INV-02122,ALT-003668,ANL-016,2026-07-23 13:50:00,2026-07-23 14:09:18,19.3,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",5,4,Benign Operation,No
INV-02123,ALT-003669,ANL-022,2026-08-02 15:41:00,2026-08-02 16:20:36,39.6,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,4,Containment Verified,Yes
INV-02124,ALT-003672,ANL-015,2026-08-07 21:56:00,2026-08-07 22:12:00,16.0,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",5,2,Containment Verified,No
INV-02125,ALT-003673,ANL-001,2026-08-30 15:31:00,2026-08-30 15:59:00,28.0,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,3,Containment Verified,No
INV-02126,ALT-003674,ANL-021,2026-08-30 12:21:00,2026-08-30 13:00:06,39.1,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,4,Benign Operation,No
INV-02127,ALT-003675,ANL-007,2026-08-07 20:16:00,2026-08-07 20:43:06,27.1,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",5,4,Containment Verified,No
INV-02128,ALT-003676,ANL-020,2026-08-17 00:57:00,2026-08-17 01:13:30,16.5,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",5,3,Containment Verified,No
INV-02129,ALT-003677,ANL-010,2026-08-06 19:50:00,2026-08-06 20:21:00,31.0,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",3,4,Benign Operation,No
INV-02130,ALT-003679,ANL-005,2026-07-16 21:51:00,2026-07-16 22:31:24,40.4,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,3,Containment Verified,No
INV-02131,ALT-003682,ANL-019,2026-08-28 15:33:00,2026-08-28 15:57:30,24.5,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,2,Benign Operation,No
INV-02132,ALT-003683,ANL-009,2026-08-15 13:52:00,2026-08-15 14:27:30,35.5,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,2,Containment Verified,Yes
INV-02133,ALT-003684,ANL-013,2026-08-03 05:45:00,2026-08-03 06:23:42,38.7,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",5,2,Containment Verified,No
INV-02134,ALT-003685,ANL-005,2026-06-12 19:38:00,2026-06-12 20:17:00,39.0,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",4,4,Benign Operation,No
INV-02135,ALT-003686,ANL-015,2026-08-22 16:55:00,2026-08-22 17:18:00,23.0,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,2,Containment Verified,Yes
INV-02136,ALT-003688,ANL-014,2026-08-15 19:21:00,2026-08-15 19:51:54,30.9,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,3,Containment Verified,Yes
INV-02137,ALT-003691,ANL-003,2026-08-17 10:49:00,2026-08-17 11:19:54,30.9,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",5,2,Containment Verified,Yes
INV-02138,ALT-003693,ANL-013,2026-07-26 01:04:00,2026-07-26 01:45:54,41.9,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",4,3,Containment Verified,Yes
INV-02139,ALT-003694,ANL-012,2026-06-23 10:05:00,2026-06-23 10:42:54,37.9,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,3,Containment Verified,No
INV-02140,ALT-003695,ANL-009,2026-08-16 12:47:00,2026-08-16 13:06:06,19.1,"Investigated suspicious PowerShell invocation with base64 encoded command. Decoded payload revealed credential harvesting script. Credentials revoked and host quarantined.",4,3,Benign Operation,No
INV-02141,ALT-003696,ANL-022,2026-08-23 00:58:00,2026-08-23 01:30:30,32.5,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",4,4,Containment Verified,No
INV-02142,ALT-003697,ANL-013,2026-06-23 00:25:00,2026-06-23 00:39:42,14.7,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",4,4,Containment Verified,Yes
INV-02143,ALT-003699,ANL-003,2026-07-20 09:03:00,2026-07-20 09:34:30,31.5,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",3,4,Containment Verified,Yes
INV-02144,ALT-003703,ANL-002,2026-07-29 19:35:00,2026-07-29 20:03:30,28.5,"Memory dump and Windows Event Log 4624/4625 scrutinized. Lateral movement attempt blocked by host firewall. Evidence artifacts securely archived in vault.",4,4,Benign Operation,No
INV-02145,ALT-003704,ANL-011,2026-09-02 04:33:00,2026-09-02 04:47:54,14.9,"Triage initiated following telemetry trigger. Process tree analyzed down to parent PID. Network socket correlation confirmed outbound SSL beaconing to untrusted external IP. Host isolated pending escalation.",3,2,Benign Operation,No
INV-02146,ALT-003706,ANL-009,2026-07-08 07:48:00,2026-07-08 08:19:06,31.1,"Validated alert with scheduled task audit. Discovered persistence backdoor under TaskScheduler. Scheduled task deleted and hash submitted for blacklisting.",5,3,Containment Verified,No
INV-02147,ALT-003707,ANL-008,2026-06-18 19:26:00,2026-06-18 20:03:24,37.4,"Correlated firewall drop events with endpoint DNS query logs. Detected domain fronting attempt against CDN endpoint. Evidence artifacts and PCAP extract attached.",3,3,Containment Verified,Yes
